pair_id,model_a,model_b,method,method_label,evaluation_count,maximum_evaluations,a_to_b,b_to_a,mean_n_train,mean_n_test,aggregation_bi,aggregation_bi_sd,market_bi,market_bi_sd,aggregation_minus_market_bi,beats_market,beat_market_share,diversity_prediction_diversity,diversity_adjusted_pog,diversity_high_loss_diversity,diversity_adjusted_loss_diversity
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × GPT-4.5-Preview-2025-02-27 (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),GPT-4.5-Preview-2025-02-27 (zero shot with freeze values),simple_mean,Simple Mean,9,20,"{'count': 5, 'aggregation_bi': 76.09034481302871, 'market_bi': 75.88441953124176, 'aggregation_minus_market_bi': 0.20592528178694636, 'beat_market_share': 1.0}","{'count': 4, 'aggregation_bi': 75.88508167730848, 'market_bi': 75.59528799533962, 'aggregation_minus_market_bi': 0.2897936819688596, 'beat_market_share': 1.0}",62.333333333333336,60.666666666666664,75.99911675270862,0.27646206886486374,75.75591662639637,0.2801623385530107,0.24320012631224586,True,1.0,0.011735780827625953,0.0013516533576174378,,-0.9537962916697342
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Grok-beta (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Grok-beta (zero shot with freeze values),ec_w0_56,EC · w = 0.56,10,20,"{'count': 5, 'aggregation_bi': 74.75318737444245, 'market_bi': 74.58274422623693, 'aggregation_minus_market_bi': 0.1704431482055213, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 74.35072400697433, 'market_bi': 74.39435745996718, 'aggregation_minus_market_bi': -0.04363345299285015, 'beat_market_share': 0.4}",60.6,57.4,74.5519556907084,0.5736851174663465,74.48855084310205,0.45787682598227086,0.06340484760634979,True,0.7,0.011893662649151527,0.0009626941045634142,,-0.9503506368870154
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Grok-beta (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Grok-beta (zero shot with freeze values),log_odds_mean,Log-odds Mean,10,20,"{'count': 5, 'aggregation_bi': 74.52127851602522, 'market_bi': 74.58274422623693, 'aggregation_minus_market_bi': -0.06146571021170644, 'beat_market_share': 0.2}","{'count': 5, 'aggregation_bi': 74.21767895195109, 'market_bi': 74.39435745996718, 'aggregation_minus_market_bi': -0.17667850801609575, 'beat_market_share': 0.0}",60.6,57.4,74.36947873398816,0.47995420639868724,74.48855084310205,0.45787682598227086,-0.11907210911388688,False,0.1,0.011893662649151527,0.0009626941045634142,,-0.9503506368870154
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Grok-beta (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Grok-beta (zero shot with freeze values),piecewise_odds,Piecewise Odds,10,20,"{'count': 5, 'aggregation_bi': 75.17045806935133, 'market_bi': 74.58274422623693, 'aggregation_minus_market_bi': 0.5877138431144004, 'beat_market_share': 1.0}","{'count': 5, 'aggregation_bi': 74.68749622882265, 'market_bi': 74.39435745996718, 'aggregation_minus_market_bi': 0.29313876885547074, 'beat_market_share': 1.0}",60.6,57.4,74.92897714908699,0.6569981369128544,74.48855084310205,0.45787682598227086,0.4404263059849427,True,1.0,0.011893662649151527,0.0009626941045634142,,-0.9503506368870154
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Grok-beta (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Grok-beta (zero shot with freeze values),simple_mean,Simple Mean,10,20,"{'count': 5, 'aggregation_bi': 74.50819310608013, 'market_bi': 74.58274422623693, 'aggregation_minus_market_bi': -0.07455112015679788, 'beat_market_share': 0.2}","{'count': 5, 'aggregation_bi': 74.20403621006423, 'market_bi': 74.39435745996718, 'aggregation_minus_market_bi': -0.19032124990295074, 'beat_market_share': 0.0}",60.6,57.4,74.35611465807219,0.48114653603787316,74.48855084310205,0.45787682598227086,-0.1324361850298601,False,0.1,0.011893662649151527,0.0009626941045634142,,-0.9503506368870154
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),ec_w0_56,EC · w = 0.56,4,20,"{'count': 3, 'aggregation_bi': 72.92899395505091, 'market_bi': 73.30304972399632, 'aggregation_minus_market_bi': -0.3740557689454107, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 73.22358990866866, 'market_bi': 73.26916815864418, 'aggregation_minus_market_bi': -0.04557824997552018, 'beat_market_share': 0.0}",204.0,217.0,73.00264294345536,0.23706107673539964,73.29457933265829,0.1726084786020568,-0.29193638920293097,False,0.0,0.02409652474022303,0.003576883905820741,-223.0,-0.8470862455184527
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),log_odds_mean,Log-odds Mean,4,20,"{'count': 3, 'aggregation_bi': 72.78232074150115, 'market_bi': 73.30304972399632, 'aggregation_minus_market_bi': -0.5207289824951715, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 72.95953568248773, 'market_bi': 73.26916815864418, 'aggregation_minus_market_bi': -0.30963247615645173, 'beat_market_share': 0.0}",204.0,217.0,72.82662447674778,0.2191117463538449,73.29457933265829,0.1726084786020568,-0.4679548559105058,False,0.0,0.02409652474022303,0.003576883905820741,-223.0,-0.8470862455184527
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),piecewise_odds,Piecewise Odds,4,20,"{'count': 3, 'aggregation_bi': 72.85826542091337, 'market_bi': 73.30304972399632, 'aggregation_minus_market_bi': -0.4447843030829546, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 73.33416444765733, 'market_bi': 73.26916815864418, 'aggregation_minus_market_bi': 0.06499628901315191, 'beat_market_share': 1.0}",204.0,217.0,72.97724017759936,0.29619278970336327,73.29457933265829,0.1726084786020568,-0.3173391550589315,False,0.25,0.02409652474022303,0.003576883905820741,-223.0,-0.8470862455184527
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Llama-3.3-70B-Instruct-Turbo (zero shot with freeze values),simple_mean,Simple Mean,4,20,"{'count': 3, 'aggregation_bi': 72.78407450619646, 'market_bi': 73.30304972399632, 'aggregation_minus_market_bi': -0.5189752177998628, 'beat_market_share': 0.0}","{'count': 1, 'aggregation_bi': 72.92925481559216, 'market_bi': 73.26916815864418, 'aggregation_minus_market_bi': -0.33991334305201804, 'beat_market_share': 0.0}",204.0,217.0,72.82036958354539,0.21404797104302847,73.29457933265829,0.1726084786020568,-0.4742097491129016,False,0.0,0.02409652474022303,0.003576883905820741,-223.0,-0.8470862455184527
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,11,20,"{'count': 6, 'aggregation_bi': 74.02231091744859, 'market_bi': 73.93615813339106, 'aggregation_minus_market_bi': 0.08615278405753202, 'beat_market_share': 0.8333333333333334}","{'count': 5, 'aggregation_bi': 73.882796950457, 'market_bi': 73.84232697219366, 'aggregation_minus_market_bi': 0.04046997826334575, 'beat_market_share': 0.6}",125.72727272727273,116.27272727272727,73.95889547790696,0.3550237376735359,73.89350760557407,0.3088331009522999,0.06538787233289156,True,0.7272727272727273,0.01177525657206615,0.0013095525647155261,-126.5,-0.9619431028739375
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),log_odds_mean,Log-odds Mean,11,20,"{'count': 6, 'aggregation_bi': 73.88694243129481, 'market_bi': 73.93615813339106, 'aggregation_minus_market_bi': -0.04921570209624804, 'beat_market_share': 0.16666666666666666}","{'count': 5, 'aggregation_bi': 73.74664485135858, 'market_bi': 73.84232697219366, 'aggregation_minus_market_bi': -0.09568212083507888, 'beat_market_share': 0.0}",125.72727272727273,116.27272727272727,73.82317080405107,0.3314440453698753,73.89350760557407,0.3088331009522999,-0.07033680152299837,False,0.09090909090909091,0.01177525657206615,0.0013095525647155261,-126.5,-0.9619431028739375
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),piecewise_odds,Piecewise Odds,11,20,"{'count': 6, 'aggregation_bi': 74.044515468233, 'market_bi': 73.93615813339106, 'aggregation_minus_market_bi': 0.10835733484194066, 'beat_market_share': 0.8333333333333334}","{'count': 5, 'aggregation_bi': 73.90014091391625, 'market_bi': 73.84232697219366, 'aggregation_minus_market_bi': 0.05781394172258558, 'beat_market_share': 0.6}",125.72727272727273,116.27272727272727,73.9788906708163,0.48098986607423727,73.89350760557407,0.3088331009522999,0.08538306524222605,True,0.7272727272727273,0.01177525657206615,0.0013095525647155261,-126.5,-0.9619431028739375
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),simple_mean,Simple Mean,11,20,"{'count': 6, 'aggregation_bi': 73.866724437507, 'market_bi': 73.93615813339106, 'aggregation_minus_market_bi': -0.06943369588405801, 'beat_market_share': 0.16666666666666666}","{'count': 5, 'aggregation_bi': 73.72544210655545, 'market_bi': 73.84232697219366, 'aggregation_minus_market_bi': -0.11688486563821243, 'beat_market_share': 0.0}",125.72727272727273,116.27272727272727,73.80250519616538,0.3300844697597789,73.89350760557407,0.3088331009522999,-0.09100240940868787,False,0.09090909090909091,0.01177525657206615,0.0013095525647155261,-126.5,-0.9619431028739375
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × QwQ-32B-Preview (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),QwQ-32B-Preview (scratchpad with freeze values),ec_w0_56,EC · w = 0.56,2,20,"{'count': 1, 'aggregation_bi': 74.52314673020345, 'market_bi': 73.89757505819784, 'aggregation_minus_market_bi': 0.6255716720056057, 'beat_market_share': 1.0}","{'count': 1, 'aggregation_bi': 72.51888880268316, 'market_bi': 72.26604454128851, 'aggregation_minus_market_bi': 0.25284426139465666, 'beat_market_share': 1.0}",94.5,83.5,73.52101776644331,1.0021289637601427,73.08180979974318,0.8157652584546682,0.4392079667001241,True,1.0,0.021313373359427124,0.0038539779040404065,-44.0,-0.8896341636663617
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × QwQ-32B-Preview (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),QwQ-32B-Preview (scratchpad with freeze values),log_odds_mean,Log-odds Mean,2,20,"{'count': 1, 'aggregation_bi': 74.26691757915643, 'market_bi': 73.89757505819784, 'aggregation_minus_market_bi': 0.36934252095858255, 'beat_market_share': 1.0}","{'count': 1, 'aggregation_bi': 72.40948197736486, 'market_bi': 72.26604454128851, 'aggregation_minus_market_bi': 0.14343743607635417, 'beat_market_share': 1.0}",94.5,83.5,73.33819977826064,0.9287178008957824,73.08180979974318,0.8157652584546682,0.25638997851746126,True,1.0,0.021313373359427124,0.0038539779040404065,-44.0,-0.8896341636663617
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × QwQ-32B-Preview (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),QwQ-32B-Preview (scratchpad with freeze values),piecewise_odds,Piecewise Odds,2,20,"{'count': 1, 'aggregation_bi': 74.92038200977808, 'market_bi': 73.89757505819784, 'aggregation_minus_market_bi': 1.022806951580236, 'beat_market_share': 1.0}","{'count': 1, 'aggregation_bi': 72.68709930462684, 'market_bi': 72.26604454128851, 'aggregation_minus_market_bi': 0.4210547633383328, 'beat_market_share': 1.0}",94.5,83.5,73.80374065720247,1.1166413525756198,73.08180979974318,0.8157652584546682,0.7219308574592844,True,1.0,0.021313373359427124,0.0038539779040404065,-44.0,-0.8896341636663617
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × QwQ-32B-Preview (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),QwQ-32B-Preview (scratchpad with freeze values),simple_mean,Simple Mean,2,20,"{'count': 1, 'aggregation_bi': 74.08020832208511, 'market_bi': 73.89757505819784, 'aggregation_minus_market_bi': 0.18263326388726853, 'beat_market_share': 1.0}","{'count': 1, 'aggregation_bi': 72.19533922129773, 'market_bi': 72.26604454128851, 'aggregation_minus_market_bi': -0.070705319990779, 'beat_market_share': 0.0}",94.5,83.5,73.13777377169143,0.942434550393692,73.08180979974318,0.8157652584546682,0.05596397194824476,True,0.5,0.021313373359427124,0.0038539779040404065,-44.0,-0.8896341636663617
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),ec_w0_56,EC · w = 0.56,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 71.12779972075172, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.4862658799356723, 'beat_market_share': 1.0}",56.5,60.5,71.12779972075172,0.0014148807309197764,70.64153384081605,0.0032628369034739535,0.4862658799356723,True,1.0,0.019411007720235574,0.0036972301154332837,,-0.896400402032155
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),log_odds_mean,Log-odds Mean,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 70.71227229199904, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.07073845118299005, 'beat_market_share': 1.0}",56.5,60.5,70.71227229199904,0.0411506301437754,70.64153384081605,0.0032628369034739535,0.07073845118299005,True,1.0,0.019411007720235574,0.0036972301154332837,,-0.896400402032155
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),piecewise_odds,Piecewise Odds,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 71.43738800241655, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': 0.7958541616005022, 'beat_market_share': 1.0}",56.5,60.5,71.43738800241655,0.1586015382901209,70.64153384081605,0.0032628369034739535,0.7958541616005022,True,1.0,0.019411007720235574,0.0036972301154332837,,-0.896400402032155
Claude-3-5-Sonnet-20241022 (scratchpad with freeze values) × Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),Claude-3-5-Sonnet-20241022 (scratchpad with freeze values),Qwen3-235B-A22B-Fp8-Tput (scratchpad with freeze values),simple_mean,Simple Mean,2,20,"{'count': 0, 'aggregation_bi': None, 'market_bi': None, 'aggregation_minus_market_bi': None, 'beat_market_share': None}","{'count': 2, 'aggregation_bi': 70.5440751229023, 'market_bi': 70.64153384081605, 'aggregation_minus_market_bi': -0.09745871791375293, 'beat_market_share': 0.0}",56.5,60.5,70.5440751229023,0.054133050846260744,70.64153384081605,0.0032628369034739535,-0.09745871791375293,False,0.0,0.019411007720235574,0.0036972301154332837,,-0.896400402032155
Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) × Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,15,20,"{'count': 8, 'aggregation_bi': 73.25188877459043, 'market_bi': 73.4785699943903, 'aggregation_minus_market_bi': -0.22668121979987177, 'beat_market_share': 0.25}","{'count': 7, 'aggregation_bi': 73.23295222451293, 'market_bi': 73.22584121348329, 'aggregation_minus_market_bi': 0.007111011029635961, 'beat_market_share': 0.42857142857142855}",209.06666666666666,213.93333333333334,73.24305171788758,0.4806646936735419,73.36062989663371,0.2962179155987248,-0.11757817874612897,False,0.3333333333333333,0.05608520983627982,0.002487666124937323,-92.96875,-0.5630826288443213
Claude-3-7-Sonnet-20250219 (scratchpad with freeze values) × Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (scratchpad with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),log_odds_mean,Log-odds Mean,15,20,"{'count': 8, 'aggregation_bi': 73.15953243866461, 'market_bi': 73.4785699943903, 'aggregation_minus_market_bi': -0.3190375557256857, 'beat_market_share': 0.125}","{'count': 7, 'aggregation_bi': 73.05540102105736, 'market_bi': 73.22584121348329, 'aggregation_minus_market_bi': -0.17044019242592867, 'beat_market_share': 0.42857142857142855}",209.06666666666666,213.93333333333334,73.11093777711456,0.4211116592123434,73.36062989663371,0.2962179155987248,-0.24969211951915327,False,0.26666666666666666,0.05608520983627982,0.002487666124937323,-92.96875,-0.5630826288443213
